author/uri/label,author/name/label,author/label,updated/label,im:rating/label,im:version/label,id/label,title/label,content/label,content/attributes/type,link/attributes/rel,link/attributes/href,im:voteSum/label,im:contentType/attributes/term,im:contentType/attributes/label,im:voteCount/label
https://itunes.apple.com/cn/reviews/id671950342,反对keep无良行为,,2022-12-18T06:13:26-07:00,1,7.41.0,9409473760,无良商家,可怜的钱钱没有理由的离我而去 违反消费者法 伤害消费者权益 一生黑 只要你们在一天我就会一直投诉 骗子,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id781825116,潮汕大鲁,,2022-12-17T22:22:52-07:00,1,7.41.0,9408297229,NB售后,真的很气人，产品出了问题申请售后一个星期了鸟都不鸟一下的，只会赚钱lj软件,text,,,,,,
https://itunes.apple.com/cn/reviews/id1439257348,寒夜绯彩,,2022-12-17T21:32:46-07:00,5,7.41.0,9408189273,一些建议,"那个记录饮食的界面改的非常不好，不舒服。
喜欢早中晚饭都放在屏幕界面上等待填写，现在放在最下面显得很憋屈很不大方。
有个分量，按盘和按克数设计的很贴心，但是还是希望克数可以有拖动选择的设计！！！为什么非要输入啊真的不方便！！
弄个刻度尺一样的之前非常方便，150到120直接拖过去，不用打开键盘了

十分认真的写 真的考虑一下好吗",text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1256898377,nblelaobabu,,2022-12-17T20:45:29-07:00,1,7.41.0,9408083468,🐔,啥客服啊都没人回 发个货10几天都没发出来服了,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id650819210,那么好8,,2022-12-17T19:30:09-07:00,3,7.41.0,9407908161,不能连接别的手环,别的手环连接不了，keep的手环功能不太行，为什么不能连接三方。,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1463589943,可怜的无辜人,,2022-12-17T18:58:51-07:00,1,7.41.0,9407829868,无辜扣钱,莫名其妙扣除了很多钱，我重九月订阅的，到12份也应该是4个订阅账单，给我整出了整出了好几年的账单，有三个包年的账单.后面包月的账单是有10个左右，莫名其妙，也不知道扣钱了没有，还他喵的退不了,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1445324732,myzxj,,2022-12-17T17:17:34-07:00,1,7.41.0,9407585106,无语🙃,还是奖牌的问题呢，就一个奖牌什么时候发货给我换了好几个客服，你搁着打太极呢？？？🙃🙃🙃现在都已经开放了，所以我的奖牌你在那拖什么不发货？？？客服回答不了就死遁？我真的无大语，如果这个问题不改善的话，打算换一个健身软件了🙂,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id376942103,亚特兰蒂斯欧巴,,2022-12-17T06:55:45-07:00,1,7.41.0,9406029901,原先免费的慢慢都变成会员了，找到替代的就给你卸载掉,现在随便一个训练都要会员了，之前练了很多久的课程这几天也突然变成要会员了，吃相难看，会失去用户的,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1125490287,骚舌头,,2022-12-17T04:23:16-07:00,1,7.41.0,9405568536,垃圾,越做越垃圾，变味,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id235654563,繁星、春水,,2022-12-16T18:28:17-07:00,1,7.41.0,9404144059,垃圾软件还敢删评论,客服态度恶劣不解决问题，就会删除评论。找你们补签也没想解决，就算还一副我就不解决，你爱用就用，不用就滚蛋,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1278196800,肠胃炎橘子,,2022-12-16T07:34:42-07:00,1,7.41.0,9402540738,关于功能,对这个软件真的很无语了.明明是离线下载的视频。但是把它放在了一个需要网络才可以打开的地方.请问我下载视频的用处在哪里？我为什么要下载视频观看？还不是因为我不能使用网络吗？这样子让我怎么使用这个软件呢？希望改进！！！！！！,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1427395011,睡不饱会生气,,2022-12-16T07:18:10-07:00,1,7.41.0,9402491334,课程经常自动退出,课程经常自动退出 还不保存进度 体验感极差 要不是做到一半不想放弃根本不会再使用了 太垃圾了,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id373811039,shawn 0505,,2022-12-15T22:12:25-07:00,3,7.41.0,9401101754,为什么不能与iwatch匹配了,一个月前还可以，为什么12月开始不能与iwatch匹配了，不能用也应该提前通知一声啊,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id193902078,Mgl_Butteelc,,2022-12-15T18:54:11-07:00,1,7.41.0,9400670409,这次更新太垃圾,我用keep好几年了，以前的界面十分清晰，自己收藏的课程也很容易找到，这会更新的UI乱七八糟，什么玩意，UI/UX设计师脑子有毛病吧,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,1,Application,程序,1
https://itunes.apple.com/cn/reviews/id1180627840,北瞰离海,,2022-12-15T15:53:22-07:00,1,7.41.0,9400242401,隐私保护太差,"明明没有给他通讯录权限，但还是经常向我推荐通讯录好友 偏偏还都很准。
弹窗太多，却无法关闭。有些弹窗只能退出去重新进，真的是太恶心了，而且现在好多原本免费的官方课程也要收费了。",text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1477896847,晓雾s,,2022-12-15T15:43:57-07:00,1,7.41.0,9400221580,Keep频繁占用后台资源,之前经常一觉睡醒发现手机没电都快关机了，后来才发现是keep经常刷新后台，即使是关闭后台刷新权限都没用，真是流氓软件,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1477781668,kxxxxxxxxxxxxxxl,,2022-12-15T06:54:16-07:00,1,7.41.0,9398918481,Kxxxxxxxxxxxl,真服了，我一直进不去,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1370629271,ttttjjjjjhhhh,,2022-12-15T02:34:31-07:00,1,7.41.0,9398190416,没用的软件,垃圾软件,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1002364838,经济法根据客户家家户户舅舅,,2022-12-15T00:55:10-07:00,1,7.41.0,9397972169,搞笑呢,你们那个提醒的界面根本点不上,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1473684907,爱运动的帅呆123,,2022-12-14T21:51:23-07:00,1,7.41.0,9397582921,垃圾,买的奖牌因疫情发不了货可以发货了又说没货了,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1042734678,At陈同学,,2022-12-14T18:21:18-07:00,1,7.41.0,9397117153,还不适配实时活动？,无语,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1284698609,钢琴界老八,,2022-12-14T08:06:18-07:00,5,7.40.1,9395652179,开发者看我👀👀👀,建议加一个“我的自行车”,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id133793367,racingme,,2022-12-14T06:57:16-07:00,3,7.40.1,9395454844,运动记录分享图片默认背景图不能改,每次想换成跑步路线当背景都要手动选择，好麻烦。,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id396708634,吧吧333,,2022-12-14T04:05:27-07:00,1,7.40.1,9394947165,越来越难用！！！！！,越来越难用,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id340980258,牧歌惊蛰,,2022-12-13T05:21:21-07:00,2,7.40.1,9391717757,居然不支持添加Hoka跑鞋？,有记录跑鞋功能，怎么不支持添加Hoka oneone,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id500364636,风动随心啊,,2022-12-13T04:11:43-07:00,1,7.40.1,9391514196,点都点不进去,点不进去,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1380743035,keeper2023,,2022-12-13T02:03:07-07:00,1,7.40.1,9391192819,为什么老闪退啊,我刚刚练完，就闪退，点进去20秒闪退，为啥啊,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1190876081,Alysaaaaaaaab,,2022-12-12T22:41:30-07:00,2,7.40.1,9390764503,hd版本！！！,keep真的很好用，我也很喜欢，我跪求出一个hd！或者可以转屏幕，真的很喜欢横着手机和iPad，不喜欢竖着！,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id275321247,棉袄w,,2022-12-12T19:10:48-07:00,4,7.40.1,9390305872,内存占用有点大,望解决,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id230095312,肉山大魔王2,,2022-12-12T17:37:13-07:00,1,7.40.1,9390082008,别整天改UI了,改的很多入口都找不到了。,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1346589102,；@）☝️,,2022-12-12T01:27:18-07:00,1,7.40.1,9387597660,点开界面，,一直进不去一直在每周提醒健身的界面，点提醒也不行，点直接进去也不行！无语了,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1301187003,云朵在哭,,2022-12-11T06:57:08-07:00,3,7.40.1,9384967903,UI就不能简约一些？！,UI设计师加油！,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id1476462357,我的名字不知道是啥,,2022-12-11T05:53:18-07:00,2,7.40.1,9384767412,iPhone 14PRO有个bug,keep在使用课程进行健身过程中，keep存在一个bug，跟课程视频锻炼，视频美国动画直接绿屏,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id640421040,sy，oruinypog,,2022-12-10T20:14:56-07:00,1,7.40.1,9383352338,5年老用户了，更新的一次不如一次,keep 逐渐小红书化，界面越来越花里胡哨毫无作用，资本注入能理解，可是不注重用户的体验迟早💊。,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,1,Application,程序,1
https://itunes.apple.com/cn/reviews/id1200500766,攥写的第一个昵称,,2022-12-10T05:12:36-07:00,1,7.40.1,9380961052,缓存问题,垃圾，明明从已下载界面进去的，结果还给我网络转圈圈,text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
https://itunes.apple.com/cn/reviews/id418447676,你等被你幂幂,,2022-12-09T21:07:27-07:00,1,7.40.1,9379769960,Keep的计数真是垃圾，反馈不止一次,"跑步机跑7公里，计步5公里，呵呵，弃了弃了

不信的话，可随时测试，跑步机上同时打开悦跑圈跟keep看哪个计数更接近跑步机。

反馈很多次，也没处理，难道是不维护了？",text,related,https://itunes.apple.com/cn/review?id=952694580&type=Purple%20Software,0,Application,程序,0
